year,player_id,name_full,name_last,name_first,name_mneumonic,class,position,jersey_number,team_id
2021,2100105,"zeliznak, maros",zeliznak,maros,maros zeliznak,Jr,C,3,315
2021,2100112,"panoam, bentiu",panoam,bentiu,bentiu panoam,Sr,G,11,494
2021,2100284,"gurley, collen",gurley,collen,collen gurley,Sr,G,3,817
2021,2100700,"nicholas, joirdon karl",nicholas,joirdon karl,joirdon karl nicholas,Sr,F,5,699
2021,2101526,"walker, zach",walker,zach,zach walker,Sr,G,24,697
2021,2101996,"mendys, charlie",mendys,charlie,charlie mendys,Sr,G,3,1068
2021,2102533,"dorward, max",dorward,max,max dorward,Sr,G,22,631
2021,2102557,"shumate, jt",shumate,jt,jt shumate,Jr,F,32,709
2021,2105381,"stong, russell",stong,russell,russell stong,Sr,G,43,110
2021,2106966,"swetye, zak",swetye,zak,zak swetye,Sr,G,12,812
2021,2106990,"singh, ramon",singh,ramon,ramon singh,Sr,G,20,812
2021,2110189,"williams, deandre",williams,deandre,deandre williams,Sr,F,12,404
2021,2110508,"murray, hnric",murray,hnric,hnric murray,Sr,F,55,228
2021,2114606,"ezeakudo, onyebuchi",ezeakudo,onyebuchi,onyebuchi ezeakudo,Sr,G,31,545
2021,2117752,"baucum, d'marco",baucum,d'marco,d'marco baucum,Jr,F,1,178
2021,2130131,"hookfin, harrison",hookfin,harrison,harrison hookfin,Sr,F,42,518
2021,2130161,"mutts, justyn",mutts,justyn,justyn mutts,Sr,F,25,742
2021,2141557,"ndiaye, abdou",ndiaye,abdou,abdou ndiaye,Jr,F,4,299
2021,2145158,"garry, matt",garry,matt,matt garry,Sr,G,41,164
2021,2241693,"wilson, mylik",wilson,mylik,mylik wilson,Jr,G,13,700
2021,2241698,"cadwell, durey",cadwell,durey,durey cadwell,So,G,11,671
2021,2241701,"gueye, dou",gueye,dou,dou gueye,Sr,F,23,671
2021,2247133,"dawes, al-amir",dawes,al-amir,al-amir dawes,Jr,G,2,147
2021,2247134,"hunter, chase",hunter,chase,chase hunter,Jr,G,3,147
2021,2247217,"hemenway, alex",hemenway,alex,alex hemenway,Jr,G,12,147
2021,2248836,"jones, robert",jones,robert,robert jones,Jr,F,12,311
2021,2248870,"green, tristan",green,tristan,tristan green,Sr,F,22,183
2021,2248872,"bickham, javonni",bickham,javonni,javonni bickham,Jr,F,42,183
2021,2249793,"williams jr., terrell",williams jr.,terrell,terrell williams jr.,So,F,0,665
2021,2249799,"burns, dj",burns,dj,dj burns,So,F,55,454
2021,2249821,"johnson, delor",johnson,delor,delor johnson,Jr,G,10,665
2021,2249825,"parker, kirk",parker,kirk,kirk parker,Sr,C,23,665
2021,2250035,"barros iii, rick",barros iii,rick,rick barros iii,So,G,3,102
2021,2250049,"fitzpatrick, william",fitzpatrick,william,william fitzpatrick,Sr,G,14,102
2021,2250495,"sarenac, marko",sarenac,marko,marko sarenac,Jr,F,15,388
2021,2250497,"miladinovic, goran",miladinovic,goran,goran miladinovic,Jr,C,21,388
2021,2250502,"taylor, andrew",taylor,andrew,andrew taylor,Jr,G,0,388
2021,2250503,"collins, devin",collins,devin,devin collins,Jr,G,35,388
2021,2250650,"carrigan, dimon",carrigan,dimon,dimon carrigan,Sr,F,5,768
2021,2250656,"brewer, tevin",brewer,tevin,tevin brewer,Jr,G,0,231
2021,2250657,"wilcox, dante",wilcox,dante,dante wilcox,Fr,G,12,231
2021,2250679,"lovett, eric",lovett,eric,eric lovett,Sr,G,4,231
2021,2250808,"outlaw, greg",outlaw,greg,greg outlaw,So,G,24,534
2021,2250818,"baker, myles",baker,myles,myles baker,Jr,G,41,201
2021,2250843,"newkirk, zach",newkirk,zach,zach newkirk,Jr,G,10,127
2021,2250863,"ayangma, stephane",ayangma,stephane,stephane ayangma,Sr,F,20,127
2021,2250873,"olamuyiwa, ola",olamuyiwa,ola,ola olamuyiwa,So,C,24,127
2021,2253304,"marshall jr., carlos",marshall jr.,carlos,carlos marshall jr.,Sr,G,2,691
2021,2253309,"johnson, shakem",johnson,shakem,shakem johnson,Sr,F,14,691
2021,2253322,"freeman, mark",freeman,mark,mark freeman,So,G,0,299
2021,2253768,"seabron, dereon",seabron,dereon,dereon seabron,So,G,1,490
2021,2253772,"graham, chase",graham,chase,chase graham,Jr,G,12,490
2021,2253773,"taylor, aj",taylor,aj,aj taylor,Jr,G,14,261
2021,2258957,"dike, golden",dike,golden,golden dike,Jr,F,10,369
2021,2258958,"spencer, cam",spencer,cam,cam spencer,Jr,G,12,369
2021,2258959,"gray, daraun",gray,daraun,daraun gray,Jr,G,24,369
2021,2259667,"battle, khalif",battle,khalif,khalif battle,So,G,0,690
2021,2259725,"mulloy, john-michael",mulloy,john-michael,john-michael mulloy,Jr,F,35,87
2021,2259849,"markovetskyy, volodymyr",markovetskyy,volodymyr,volodymyr markovetskyy,So,C,33,629
2021,2259850,"rapp, ryan",rapp,ryan,ryan rapp,Jr,G,22,754
2021,2259851,"williams, noah",williams,noah,noah williams,Jr,G,24,754
2021,2259885,"rodman, dj",rodman,dj,dj rodman,Jr,F,11,754
2021,2259886,"chatfield, brandton",chatfield,brandton,brandton chatfield,Fr,F,25,1356
2021,2260511,"taylor, brian",taylor,brian,brian taylor,So,G,0,129
2021,2260512,"bridges, braelen",bridges,braelen,braelen bridges,Sr,F,23,257
2021,2261001,"rawls, jordan",rawls,jordan,jordan rawls,Jr,G,4,254
2021,2261005,"cozart, isaiah",cozart,isaiah,isaiah cozart,Jr,F,50,772
2021,2261258,"toussaint, joe",toussaint,joe,joe toussaint,Jr,G,2,312
2021,2261267,"mccaffery, patrick",mccaffery,patrick,patrick mccaffery,So,F,22,312
2021,2265107,"sissoko, moulaye",sissoko,moulaye,moulaye sissoko,Fr,C,14,175
2021,2265121,"hohn, justin",hohn,justin,justin hohn,So,G,2,109
2021,2265154,"ujadughele, ofure",ujadughele,ofure,ofure ujadughele,So,G,10,109
2021,2265155,"johnson, austin",johnson,austin,austin johnson,Jr,F,13,109
2021,2265156,"tshimanga, emmanuel",tshimanga,emmanuel,emmanuel tshimanga,So,C,25,109
2021,2265172,"lee, isaiah",lee,isaiah,isaiah lee,Jr,G,5,109
2021,2265176,"keeler, dean",keeler,dean,dean keeler,Jr,F,31,109
2021,2265760,"beckett, eric",beckett,eric,eric beckett,Jr,G,20,738
2021,2265763,"langley, keyshaun",langley,keyshaun,keyshaun langley,Jr,G,0,459
2021,2265768,"franklin, armaan",franklin,armaan,armaan franklin,Jr,G,4,746
2021,2265769,"jackson-davis, trayce",jackson-davis,trayce,trayce jackson-davis,Jr,F,23,306
2021,2265770,"childress, nathan",childress,nathan,nathan childress,Jr,F,14,306
2021,2265830,"deloney, aaron",deloney,aaron,aaron deloney,Jr,G,1,738
2021,2265831,"fiorillo, nick",fiorillo,nick,nick fiorillo,Jr,F,32,738
2021,2265833,"langley, kobe",langley,kobe,kobe langley,Jr,G,3,459
2021,2265838,"leyte, bas",leyte,bas,bas leyte,Jr,F,33,459
2021,2265844,"earley, josh",earley,josh,josh earley,Jr,F,15,719
2021,2265851,"cohen, josh",cohen,josh,josh cohen,So,F,33,600
2021,2265857,"hill, isaiah",hill,isaiah,isaiah hill,Jr,G,3,96
2021,2265859,"gaines, davonte",gaines,davonte,davonte gaines,Jr,G,3,248
2021,2265861,"ruggery, luke",ruggery,luke,luke ruggery,So,G,3,600
2021,2265863,"james, josiah-jordan",james,josiah-jordan,josiah-jordan james,Jr,G,30,694
2021,2265865,"nkamhoua, olivier",nkamhoua,olivier,olivier nkamhoua,Jr,F,13,694
2021,2265870,"seidel, ben",seidel,ben,ben seidel,Jr,G,21,600
2021,2265872,"mccabe, brad",mccabe,brad,brad mccabe,So,G,31,600
2021,2265876,"millin, tyler",millin,tyler,tyler millin,Jr,F,1,419
2021,2265879,"williams, levar",williams,levar,levar williams,So,G,23,472
2021,2265880,"curry, kk",curry,kk,kk curry,So,F,0,695
2021,2265883,"kennedy, keondre",kennedy,keondre,keondre kennedy,Sr,G,0,391
2021,2265885,"jackson, tyson",jackson,tyson,tyson jackson,So,F,5,474
2021,2265887,"pember, drew",pember,drew,drew pember,Jr,F,4,456
2021,2265898,"locure, tyreke",locure,tyreke,tyreke locure,So,G,0,9
2021,2265899,"murphy, jason",murphy,jason,jason murphy,Jr,F,13,471
2021,2265901,"sizemore, adam",sizemore,adam,adam sizemore,Jr,G,14,646
2021,2265903,"rogers, darnell",rogers,darnell,darnell rogers,Sr,G,5,391
2021,2265908,"lawrence, eli",lawrence,eli,eli lawrence,Jr,G,5,419
2021,2265910,"faison, da'mir",faison,da'mir,da'mir faison,Jr,F,35,471
2021,2265918,"pridgen, joe",pridgen,joe,joe pridgen,Jr,G,23,500
2021,2265923,"pappas, brock",pappas,brock,brock pappas,Sr,F,22,735
2021,2265927,"johnson, nathan",johnson,nathan,nathan johnson,Jr,F,25,391
2021,2265937,"reilly, joey",reilly,joey,joey reilly,Jr,G,12,590
2021,2265939,"clay, donovan",clay,donovan,donovan clay,Jr,F,5,669
2021,2265942,"stevens, isaiah",stevens,isaiah,isaiah stevens,Jr,G,4,156
2021,2265943,"wade, ryan",wade,ryan,ryan wade,Jr,G,4,129
2021,2265944,"moors, james",moors,james,james moors,So,F,10,156
2021,2265950,"freese-vilien, emil",freese-vilien,emil,emil freese-vilien,Jr,C,11,735
2021,2265952,"roddy, david",roddy,david,david roddy,Jr,F,21,156
2021,2265953,"krikke, ben",krikke,ben,ben krikke,Jr,F,23,735
2021,2265967,"thomas, dischon",thomas,dischon,dischon thomas,Jr,F,11,156
2021,2265969,"morrill, luke",morrill,luke,luke morrill,Jr,G,15,735
2021,2265972,"tonje, john",tonje,john,john tonje,Jr,G,1,156
2021,2265983,"oduro, josh",oduro,josh,josh oduro,Jr,F,13,248
2021,2265984,"ha„É‚Ødara, baha„É‚Øde",ha„É‚Ødara,baha„É‚Øde,baha„É‚Øde ha„É‚Ødara,Jr,G,24,599
2021,2265988,"johnson, xavier",johnson,xavier,xavier johnson,Jr,G,2,248
2021,2266000,"stith, shawn",stith,shawn,shawn stith,Sr,F,32,94
2021,2266003,"ayesa, miguel",ayesa,miguel,miguel ayesa,Jr,G,15,786
2021,2266006,"dante, n'faly",dante,n'faly,n'faly dante,Jr,C,1,529
2021,2266009,"hermanovskis, rainers",hermanovskis,rainers,rainers hermanovskis,Jr,G,10,786
2021,2266012,"lawson, chandler",lawson,chandler,chandler lawson,Jr,F,4,404
2021,2266017,"mills, caleb",mills,caleb,caleb mills,So,G,4,234
2021,2266018,"yan, jeffrey",yan,jeffrey,jeffrey yan,So,F,40,99
2021,2266019,"roberts, j'wan",roberts,j'wan,j'wan roberts,So,F,13,288
2021,2266020,"sasser, marcus",sasser,marcus,marcus sasser,Jr,G,0,288
2021,2266021,"blacksher jr., jovan",blacksher jr.,jovan,jovan blacksher jr.,So,G,10,1104
2021,2266022,"spry, ethan",spry,ethan,ethan spry,So,F,31,1104
2021,2266024,"lane, eduardo",lane,eduardo,eduardo lane,Sr,C,12,630
2021,2266027,"rhoden, rj",rhoden,rj,rj rhoden,Fr,G,0,99
2021,2266029,"wight, ben",wight,ben,ben wight,So,F,35,786
2021,2266033,"walker, c.j.",walker,c.j.,c.j. walker,Jr,F,21,128
2021,2266035,"wur, lok",wur,lok,lok wur,So,F,15,529
2021,2266037,"mansel, romelle",mansel,romelle,romelle mansel,So,F,13,99
2021,2266040,"morgan, joshua",morgan,joshua,joshua morgan,So,C,24,657
2021,2266041,"irish, trever",irish,trever,trever irish,Jr,C,32,99
2021,2266051,"moore, omari",moore,omari,omari moore,So,G,10,630
2021,2266052,"kingsby, danya",kingsby,danya,danya kingsby,Sr,G,3,261
2021,2266055,"agee, ralph",agee,ralph,ralph agee,Sr,F,35,587
2021,2266057,"dhaliwal, harminder",dhaliwal,harminder,harminder dhaliwal,Jr,C,50,630
2021,2266059,"mast, rienk",mast,rienk,rienk mast,So,F,51,72
2021,2266060,"sherfield, grant",sherfield,grant,grant sherfield,Jr,G,25,466
2021,2266062,"juzang, johnny",juzang,johnny,johnny juzang,Jr,G,3,110
2021,2266063,"allen, dontaie",allen,dontaie,dontaie allen,So,G,11,334
2021,2266064,"brooks jr., keion",brooks jr.,keion,keion brooks jr.,Jr,F,12,334
2021,2266066,"san antonio, tory",san antonio,tory,tory san antonio,Jr,G,23,97
2021,2266067,"burger, riley",burger,riley,riley burger,Jr,G,30,72
2021,2266069,"tahvanainen, ville",tahvanainen,ville,ville tahvanainen,Jr,G,23,72
2021,2266072,"etienne, tyson",etienne,tyson,tyson etienne,So,G,1,782
2021,2266073,"gordon, deantoni",gordon,deantoni,deantoni gordon,Jr,F,1,32
2021,2266074,"fernandes, noah",fernandes,noah,noah fernandes,Jr,G,11,400
2021,2266081,"canada, brennan",canada,brennan,brennan canada,Jr,F,14,334
2021,2266082,"knell, trevin",knell,trevin,trevin knell,Jr,G,21,77
2021,2266083,"leifson, colby",leifson,colby,colby leifson,So,G,13,30024
2021,2266087,"carter, cameron",carter,cameron,cameron carter,Jr,G,35,97
2021,2266089,"nield, blaze",nield,blaze,blaze nield,Jr,G,3,30024
2021,2266096,"burke, ian",burke,ian,ian burke,Jr,G,2,550
2021,2266098,"ballo, oumar",ballo,oumar,oumar ballo,Fr,C,11,29
2021,2266099,"timme, drew",timme,drew,drew timme,Jr,F,2,260
2021,2266100,"arlauskas, martynas",arlauskas,martynas,martynas arlauskas,Jr,G,5,260
2021,2266102,"watson, anton",watson,anton,anton watson,Jr,F,22,260
2021,2266173,"wooden, julien",wooden,julien,julien wooden,So,F,22,317
2021,2266174,"christmas, michael",christmas,michael,michael christmas,So,F,25,363
2021,2266176,"murphy, aaron",murphy,aaron,aaron murphy,Fr,F,3,108
2021,2266177,"gaffney, jalen",gaffney,jalen,jalen gaffney,Jr,G,0,164
2021,2266178,"springs, richie",springs,richie,richie springs,So,F,13,164
2021,2266179,"akok, akok",akok,akok,akok akok,Jr,F,11,164
2021,2266180,"kenney, colin",kenney,colin,colin kenney,Jr,G,2,244
2021,2266181,"foster, marcus",foster,marcus,marcus foster,So,G,5,244
2021,2266182,"lawrence, jonny",lawrence,jonny,jonny lawrence,So,F,12,244
2021,2266183,"beeker, ben",beeker,ben,ben beeker,Jr,F,21,244
2021,2266210,"manjon, ezra",manjon,ezra,ezra manjon,So,G,5,108
2021,2266211,"adebayo, ade",adebayo,ade,ade adebayo,So,G,24,108
2021,2266213,"pepper, elijah",pepper,elijah,elijah pepper,So,G,40,108
2021,2266249,"crowley, austin",crowley,austin,austin crowley,Jr,G,1,433
2021,2266250,"sy, khadim",sy,khadim,khadim sy,Sr,F,20,749
2021,2266251,"robinson, shon",robinson,shon,shon robinson,Fr,F,2,630
2021,2266252,"williams, bryce",williams,bryce,bryce williams,Sr,G,14,521
2021,2266254,"collum, antavion",collum,antavion,antavion collum,So,F,4,94
2021,2266255,"hunter, sammy",hunter,sammy,sammy hunter,Jr,F,23,433
2021,2266257,"lister, rett",lister,rett,rett lister,Jr,G,14,244
2021,2266383,"gaffney, alonzo",gaffney,alonzo,alonzo gaffney,Jr,F,32,28
2021,2266385,"diallo, ibrahima",diallo,ibrahima,ibrahima diallo,So,C,5,630
2021,2266386,"liddell, e.j.",liddell,e.j.,e.j. liddell,Jr,F,32,518
2021,2266412,"bridges, jalen",bridges,jalen,jalen bridges,So,F,11,768
2021,2266413,"sherman, taz",sherman,taz,taz sherman,Sr,G,12,768
2021,2266414,"osabuohien, gabe",osabuohien,gabe,gabe osabuohien,Sr,F,3,768
2021,2266422,"drumgoole jr., gerald",drumgoole jr.,gerald,gerald drumgoole jr.,Jr,G,13,14
2021,2266424,"coulibaly, abdoul karim",coulibaly,abdoul karim,abdoul karim coulibaly,So,F,12,596
2021,2266426,"smith, chayce",smith,chayce,chayce smith,Sr,G,42,545
2021,2266430,"mcneil, sean",mcneil,sean,sean mcneil,Sr,G,22,768
2021,2266431,"tshiebwe, oscar",tshiebwe,oscar,oscar tshiebwe,Jr,F,34,334
2021,2266468,"miller, ashton",miller,ashton,ashton miller,Jr,G,13,748
2021,2266471,"blackshear, kenan",blackshear,kenan,kenan blackshear,Jr,G,1,466
2021,2266472,"ralat, alejandro",ralat,alejandro,alejandro ralat,Fr,G,21,229
2021,2266474,"ulmer, brant",ulmer,brant,brant ulmer,So,F,32,229
2021,2266486,"akanno, dexter",akanno,dexter,dexter akanno,Jr,G,3,528
2021,2266520,"harper, jake",harper,jake,jake harper,So,G,20,194
2021,2266523,"kapiti, dardan",kapiti,dardan,dardan kapiti,So,F,35,229
2021,2266547,"carney, brendan",carney,brendan,brendan carney,So,G,41,387
2021,2266548,"kennedy, michael",kennedy,michael,michael kennedy,So,F,42,387
2021,2266567,"gantt, greg",gantt,greg,greg gantt,Jr,F,23,490
2021,2266571,"jack, nathanael",jack,nathanael,nathanael jack,Sr,G,0,148
2021,2266574,"evans, rayquan",evans,rayquan,rayquan evans,Sr,G,0,234
2021,2266614,"montgomery, jason",montgomery,jason,jason montgomery,So,F,24,28600
2021,2266634,"harris, denijay",harris,denijay,denijay harris,Jr,F,2,664
2021,2266635,"armstrong, jeffery",armstrong,jeffery,jeffery armstrong,Fr,G,22,664
2021,2266636,"smith, angel",smith,angel,angel smith,Fr,G,10,625
2021,2266637,"mccoy, david",mccoy,david,david mccoy,Sr,G,31,432
2021,2266639,"draine, ladavius",draine,ladavius,ladavius draine,Sr,G,31,719
2021,2266641,"dean, hunter",dean,hunter,hunter dean,Jr,F,13,249
2021,2266642,"depersia, mike",depersia,mike,mike depersia,Jr,G,10,2699
2021,2266691,"williams, tre'",williams,tre',tre' williams,Jr,G,4,528
2021,2266692,"greenlee, bryan",greenlee,bryan,bryan greenlee,So,G,4,229
2021,2266693,"freeman, sam",freeman,sam,sam freeman,So,C,15,534
2021,2266694,"ihnen, isaiah",ihnen,isaiah,isaiah ihnen,Jr,F,5,428
2021,2266698,"adamu, amin",adamu,amin,amin adamu,Sr,G,5,440
2021,2266700,"belo, jubrile",belo,jubrile,jubrile belo,Sr,F,13,440
2021,2266702,"fernandez, borja",fernandez,borja,borja fernandez,Jr,F,23,440
2021,2266721,"jones, lance",jones,lance,lance jones,Jr,G,5,659
2021,2266722,"brown, trent",brown,trent,trent brown,Jr,G,24,659
2021,2266724,"boyd, coleman",boyd,coleman,coleman boyd,Jr,G,30,255
2021,2266725,"didenko, david",didenko,david,david didenko,Jr,F,12,695
2021,2266730,"domask, marcus",domask,marcus,marcus domask,Jr,F,1,659
2021,2266731,"francois, harwin",francois,harwin,harwin francois,Sr,G,22,402
2021,2266748,"keller, will",keller,will,will keller,Sr,F,21,659
2021,2266826,"clark, stephen",clark,stephen,stephen clark,Jr,F,1,141
2021,2266828,"gammons, jackson",gammons,jackson,jackson gammons,So,G,2,141
2021,2266830,"fitzgibbons iii, rudy",fitzgibbons iii,rudy,rudy fitzgibbons iii,Jr,G,3,141
2021,2266832,"curry, malik",curry,malik,malik curry,Sr,G,10,768
2021,2266840,"hunter, jaylin",hunter,jaylin,jaylin hunter,So,G,12,523
2021,2266848,"spence, brady",spence,brady,brady spence,Jr,F,14,141
2021,2266860,"buie, boo",buie,boo,boo buie,Jr,G,0,509
2021,2266861,"beran, robbie",beran,robbie,robbie beran,Jr,F,31,509
2021,2266898,"brittain-watts, ethan",brittain-watts,ethan,ethan brittain-watts,Jr,G,0,68
2021,2266900,"tate, daman",tate,daman,daman tate,So,G,13,68
2021,2266943,"coleman-jones, jared",coleman-jones,jared,jared coleman-jones,Jr,F,23,419
2021,2266944,"dixon iii, roy",dixon iii,roy,roy dixon iii,Jr,G,53,509
2021,2266945,"sandhu, dylan",sandhu,dylan,dylan sandhu,Sr,G,54,509
2021,2266971,"giancola, nick",giancola,nick,nick giancola,Sr,F,32,688
2021,2266987,"sisoho jawara, seikou",sisoho jawara,seikou,seikou sisoho jawara,So,G,5,758
2021,2266991,"leaupepe, keli",leaupepe,keli,keli leaupepe,Jr,F,34,370
2021,2267000,"ajak, john bol",ajak,john bol,john bol ajak,So,C,2,688
2021,2267001,"edwards, jesse",edwards,jesse,jesse edwards,So,C,14,688
2021,2267002,"girard iii, joseph",girard iii,joseph,joseph girard iii,Jr,G,11,688
2021,2267003,"goodine, brycen",goodine,brycen,brycen goodine,Jr,G,12,556
2021,2267004,"guerrier, quincy",guerrier,quincy,quincy guerrier,Jr,F,13,529
2021,2267005,"lavalle, chris",lavalle,chris,chris lavalle,Sr,G,24,688
2021,2267015,"adedoyin, emmanuel",adedoyin,emmanuel,emmanuel adedoyin,Jr,G,0,2711
2021,2267017,"endicott, josh",endicott,josh,josh endicott,Jr,F,4,695
2021,2267028,"fields, caleb",fields,caleb,caleb fields,So,G,0,30
2021,2267029,"farrington, malcolm",farrington,malcolm,malcolm farrington,Fr,G,10,30
2021,2267030,"felts, avery",felts,avery,avery felts,Fr,G,2,30
2021,2267031,"jackson, antwon",jackson,antwon,antwon jackson,So,F,50,30
2021,2267192,"da silva, bernardo",da silva,bernardo,bernardo da silva,So,F,5,277
2021,2267323,"perkins, javonte",perkins,javonte,javonte perkins,Sr,F,3,609
2021,2267324,"jimerson, gibson",jimerson,gibson,gibson jimerson,Fr,G,24,609
2021,2267367,"collins, yuri",collins,yuri,yuri collins,So,G,1,609
2021,2267373,"hargrove jr., terrence",hargrove jr.,terrence,terrence hargrove jr.,So,F,22,609
2021,2267421,"edwards, tre",edwards,tre,tre edwards,So,F,2,391
2021,2267441,"tribble, greg",tribble,greg,greg tribble,So,G,2,5
2021,2267443,"ali, ali",ali,ali,ali ali,So,F,24,5
2021,2267446,"mcfatten, mackenzie",mcfatten,mackenzie,mackenzie mcfatten,So,F,11,253
2021,2267447,"waterman, noah",waterman,noah,noah waterman,Jr,F,1,184
2021,2267458,"rivers, dakota",rivers,dakota,dakota rivers,Jr,F,0,28755
2021,2267459,"largie, cyrus",largie,cyrus,cyrus largie,Jr,G,4,28755
2021,2267460,"warren, jalen",warren,jalen,jalen warren,Sr,G,5,302
2021,2267461,"samuels, qwanzi",samuels,qwanzi,qwanzi samuels,Jr,F,20,249
2021,2267465,"jackson, chance",jackson,chance,chance jackson,Jr,F,20,28755
2021,2267487,"ricca, lenny",ricca,lenny,lenny ricca,Jr,G,51,28755
2021,2267690,"burgess, caleb",burgess,caleb,caleb burgess,Jr,G,1,283
2021,2267692,"cramer, kvonn",cramer,kvonn,kvonn cramer,So,F,23,283
2021,2267694,"koloko, christian",koloko,christian,christian koloko,Jr,C,35,29
2021,2268579,"jackson, tray",jackson,tray,tray jackson,Jr,F,2,635
2021,2268580,"mckinney jr., mario",mckinney jr.,mario,mario mckinney jr.,So,G,4,472
2021,2268581,"okongo, axel",okongo,axel,axel okongo,Sr,F,15,204
2021,2268582,"brown, kobe",brown,kobe,kobe brown,Jr,F,24,434
2021,2268716,"clemons, keith",clemons,keith,keith clemons,Sr,G,5,371
2021,2268717,"wojcik, paxson",wojcik,paxson,paxson wojcik,Jr,G,32,80
2021,2268718,"kennedy, marquise",kennedy,marquise,marquise kennedy,Jr,G,12,371
2021,2268753,"welch, tom",welch,tom,tom welch,Jr,F,10,371
2021,2268754,"pipkins, jalon",pipkins,jalon,jalon pipkins,Sr,G,50,308
2021,2268757,"hutcheson, trey",hutcheson,trey,trey hutcheson,Jr,G,3,14
2021,2268759,"shafer, sam",shafer,sam,sam shafer,Jr,F,23,14
2021,2268820,"crawford, isaiah",crawford,isaiah,isaiah crawford,So,F,22,366
2021,2268828,"williams, cobe",williams,cobe,cobe williams,So,G,24,366
2021,2268844,"harried, armon",harried,armon,armon harried,Jr,G,11,116
2021,2268851,"ahemed, akrum",ahemed,akrum,akrum ahemed,Jr,G,0,116
2021,2268852,"fritz, jacco",fritz,jacco,jacco fritz,Jr,F,10,116
2021,2268856,"klatsky, alex",klatsky,alex,alex klatsky,So,G,3,235
2021,2268858,"jones iii, joe",jones iii,joe,joe jones iii,So,C,23,254
2021,2268877,"glover, ques",glover,ques,ques glover,So,G,0,625
2021,2268878,"payne, omar",payne,omar,omar payne,Jr,F,4,301
2021,2268880,"jitoboh, jason",jitoboh,jason,jason jitoboh,Jr,C,33,235
2021,2268882,"antoine, bryan",antoine,bryan,bryan antoine,Jr,G,1,739
